p10,median,p90
7036.5483,8035.7285,9182.228
7072.212,8179.253,9445.623
3631.1619,4543.242,5537.9497
-441.72754,278.83838,1195.2007
5447.2925,6401.699,7506.924
5237.5293,6121.109,7119.9814
4824.0215,5738.574,6821.8247
4496.0796,5517.7603,6591.3306
4520.573,5426.2065,6494.847
4154.5376,5119.41,6244.596
-161.74805,461.13232,1663.9775
7974.8354,9385.404,11603.585
7673.717,9175.693,11360.463
7388.6646,9073.599,11472.336
6244.088,7996.418,10531.16
8898.316,10957.561,14460.24
5770.5415,8025.9453,11095.057
1697.6567,3085.9595,5337.5225
7476.0137,9982.409,13664.539
7316.727,9843.947,13555.23
6765.737,9130.035,12780.329
6568.032,8854.169,12252.253
6820.8022,9228.543,12985.389
6293.0283,8806.018,12721.332
1394.2114,2822.4102,5925.652
9980.052,13749.682,21490.078
9395.502,13096.499,20612.488
8343.231,12318.152,19162.777
7951.286,12058.275,19537.385
8359.863,12387.864,20310.715
