p10,median,p90
9242.32,10617.82,12089.661
9797.928,11137.219,12667.812
11703.513,13059.839,14712.965
-2000.875,-780.12305,867.354
8756.299,10023.965,11427.471
7913.03,9089.903,10410.648
7705.3677,8869.777,10227.991
6901.439,8147.9585,9451.038
7916.8286,9118.782,10397.207
10982.099,12254.748,13608.725
-416.93164,637.3008,1967.0073
10050.754,11344.258,12827.104
9268.277,10556.097,11930.775
8368.991,9721.547,11190.251
7094.672,8477.1875,10119.741
8525.121,9922.441,11432.715
10489.786,11630.442,12847.732
-1534.3721,-409.4453,783.01416
8386.268,9631.265,10766.668
7481.0137,8602.096,9754.793
6353.618,7516.776,8719.536
6382.3857,7535.8667,8606.409
7275.2686,8457.305,9767.481
10766.247,12081.518,13565.246
-895.1162,54.390625,1353.873
10540.348,11970.026,13584.279
9898.628,11351.133,12981.541
9667.433,11144.21,12828.735
8990.522,10543.903,12328.57
9719.97,11393.92,13298.858
