p10,median,p90
7979.599,9360.428,11036.604
8038.512,9397.076,11092.191
6791.1016,7967.5063,9377.831
3653.8586,4735.077,5905.7246
7263.46,8393.97,9742.114
6114.1055,7039.735,8041.152
5783.079,6676.0903,7709.6523
5894.0835,6825.855,7782.662
5816.482,6692.7944,7696.9365
6368.406,7326.897,8483.918
3563.231,4629.8096,5810.5034
9001.496,10400.779,12279.234
8269.646,9550.619,11296.578
7828.8203,9006.277,10682.531
7232.2847,8373.734,9838.4795
7495.938,8641.901,10166.485
5860.0474,6770.6636,7786.603
3654.2825,4699.549,5743.217
6854.8003,7833.7705,8933.55
5732.588,6573.8003,7545.6685
5448.712,6266.6865,7159.101
5736.666,6510.815,7388.7065
5339.6094,6119.143,7067.9805
6045.627,6928.107,7947.62
3471.4617,4425.1084,5512.5693
8633.502,10109.8955,11901.379
8448.228,9984.793,11965.453
7815.798,9389.448,11426.984
7900.0,9520.843,11578.342
7861.204,9593.996,11657.585
