p10,median,p90
5474.44,6993.745,8329.031
5608.6616,7105.2617,8501.057
4545.082,6069.0166,7534.29
-1405.3755,-265.9668,989.0825
5028.0796,6550.737,7878.5605
4741.5454,6234.068,7600.6914
4815.6523,6214.3975,7524.9946
4109.7344,5582.6445,7022.8755
4746.6,6133.4883,7425.667
4079.4514,5504.894,6724.4204
-729.66406,282.91113,1383.5471
5422.6724,6925.074,8310.534
5441.136,6912.715,8248.926
5068.3843,6579.622,7962.3633
4414.504,5992.1694,7389.9263
4464.8315,6106.488,7518.814
3295.6628,4867.025,6302.507
-1748.1245,-444.92285,785.08105
4705.018,6244.914,7649.4233
4053.1472,5680.829,7158.332
3925.1338,5525.399,7023.0977
4085.6003,5670.267,7116.4316
4400.0596,5974.317,7379.0947
4065.674,5661.552,7191.3926
-742.21924,385.09277,1530.5637
5909.0005,7645.008,9282.129
5784.262,7554.1377,9218.098
5365.777,7398.284,9050.477
4859.0557,6929.741,8704.571
5300.5757,7246.4766,8905.838
