p10,median,p90
5281.5557,5942.829,6601.049
5100.4688,5801.99,6476.6924
2109.4668,2754.1543,3435.6904
-975.54785,-386.16357,238.22803
5238.1455,5974.9326,6752.7144
4472.765,5145.3877,5824.5244
4188.637,4841.2944,5530.702
4027.3896,4676.8047,5343.3506
4120.1196,4813.2046,5515.076
2246.1592,2939.7546,3637.7178
-306.396,239.50146,866.60986
6398.3457,7254.2593,8180.6807
5551.541,6416.371,7248.455
4859.9717,5729.185,6581.592
4267.8457,5092.1562,5952.4604
4410.365,5337.742,6198.04
1464.0693,2195.2551,2950.8071
-912.2788,-214.90771,513.3584
4698.829,5565.097,6454.2085
4015.6646,4875.8184,5756.581
3470.9294,4240.3013,5068.6704
3535.689,4299.1353,5094.223
3416.7544,4253.996,5091.53
1889.5474,2652.363,3493.4736
-621.4531,12.400879,760.8042
6010.8486,7151.741,8333.801
5316.926,6399.6455,7603.603
4721.1987,5763.8013,6937.7314
4740.5107,5801.94,6935.7305
4730.3984,5902.4814,7141.4917
