p10,median,p90
-293.99707,543.1914,1662.2065
7233.255,8506.652,10188.381
6432.095,7584.7983,9119.092
6275.3647,7496.2314,9061.334
5946.458,7188.225,8667.517
5954.213,7130.4365,8831.061
2882.686,3842.5798,5165.512
-402.30078,389.61377,1731.604
4230.2715,5516.1147,7340.791
4000.7454,5247.512,7037.279
3152.1426,4513.5796,6383.548
-1842.7949,-571.72705,1258.8811
3207.936,4925.739,7044.3774
2750.4238,4276.1104,6466.918
-578.53467,452.354,2269.3755
7262.659,8815.457,11227.385
6556.199,8566.439,10803.449
6123.749,8015.833,10235.686
6230.958,7994.456,10149.113
5933.2344,7821.7334,10137.814
2530.4395,4303.509,6851.5312
-830.2036,532.72754,2724.0254
-532.11084,803.6958,3867.9424
2990.3835,4996.8457,7787.785
2897.1099,4601.793,6992.328
3320.657,4807.57,6789.847
3032.5112,4421.2075,6304.2314
3163.7166,4716.1724,6759.328
-370.8169,802.3406,2396.0063
8083.5977,10276.288,12839.932
6904.3535,9093.511,11388.701
6172.3037,8552.279,11004.865
253.11084,3079.9956,7680.3223
5243.741,7144.083,9602.283
2945.0781,4327.7837,6191.4087
-776.4326,129.36328,1333.7522
4310.024,5310.3174,6555.1265
3579.2124,4525.108,5689.217
3017.2188,3863.1753,4869.1543
3370.0032,4170.098,5077.5996
3117.7207,3871.297,4697.9644
2914.3657,3677.9316,4398.5825
-529.96484,85.69873,831.8013
6981.509,7950.038,9028.203
6027.0957,6940.9775,7966.05
5888.491,6727.1626,7618.9893
5739.949,6548.2734,7407.425
5385.9404,6112.0195,6926.931
2574.0493,3304.0156,3989.6113
-114.739746,495.44092,1158.519
3789.5737,4415.7427,4984.6147
3438.5537,4028.5535,4626.944
3090.5117,3726.8096,4395.0396
3294.6714,3924.0605,4554.016
2837.002,3449.3337,4116.399
2982.0781,3655.9143,4354.6846
-400.61572,110.57471,749.9143
7111.3975,7975.8,8993.916
6204.4844,6960.546,7934.968
6046.1294,6859.756,7802.9277
5835.5996,6611.291,7465.879
5673.755,6493.3096,7390.4307
2590.2957,3255.0327,4069.6182
-213.77344,397.67725,1113.0957
4405.1196,5006.451,5672.084
3992.5447,4602.3267,5301.74
3171.3206,3785.2114,4417.846
3223.0415,3848.022,4476.049
2706.5312,3364.698,4066.4697
2986.4192,3629.7979,4257.1436
-613.06104,43.804688,720.8772
6633.4883,7391.1016,8321.124
6053.219,6716.4263,7511.9336
5765.8823,6485.416,7217.754
5473.1025,6175.046,6920.4883
5453.0107,6160.685,6914.741
2848.3682,3491.3296,4179.635
-322.89844,312.64355,983.8967
4293.541,4956.844,5628.2847
3889.055,4515.599,5128.8555
3013.0808,3642.0662,4297.6255
2903.4834,3508.6404,4108.669
2641.1025,3189.337,3841.8079
2427.1099,3106.331,3867.246
-861.04736,-195.69238,657.5957
6726.6514,7775.465,8953.188
6471.743,7514.744,8777.69
6062.6562,7220.077,8686.951
5991.101,7204.076,8660.1875
5942.2,7211.0713,8702.805
