p10,median,p90
6446.582,7264.2695,8102.7
6317.506,7228.34,8088.9395
1649.5366,2433.1682,3277.1362
-912.48535,-146.95898,666.39844
5162.9385,6025.9263,6896.69
4385.112,5120.5586,5913.781
4151.7563,4910.822,5764.753
3869.4797,4665.847,5426.077
3857.2192,4645.78,5450.8374
2327.1252,3115.5273,3962.1733
-334.21582,340.6416,1167.3867
7867.5312,8990.054,10169.359
7077.6094,8147.952,9262.363
6389.837,7505.642,8625.206
5425.2188,6513.0854,7680.3047
5725.536,6899.243,8076.7812
1747.0911,2535.3584,3415.1704
-468.91748,298.64844,1108.4468
4821.1816,5779.7773,6695.9995
3993.3076,4935.264,5875.968
3646.2803,4469.911,5360.0444
3524.4663,4324.0854,5065.2363
3371.4683,4245.081,5075.5254
2164.31,2926.7502,3817.957
-686.36475,-7.76709,797.9707
7743.134,8990.849,10336.391
6603.9385,7855.548,9321.475
6141.49,7374.9434,8804.003
5854.2993,7153.009,8561.109
5828.6626,7269.517,8728.609
