p10,median,p90
7127.116,8269.61,9491.465
7718.754,8903.724,10242.942
8908.301,10176.036,11627.885
-1226.2197,-423.08838,628.10254
7004.646,8094.4873,9312.096
6224.071,7212.9077,8250.641
5653.018,6633.283,7724.079
4964.085,6021.5977,6986.425
6405.0337,7448.2803,8534.025
8358.828,9516.974,10792.104
-389.02393,349.71924,1317.5068
7566.327,8777.426,10177.408
7396.176,8596.803,9918.301
6718.541,7929.6914,9301.058
5487.427,6723.4053,8150.342
6998.379,8192.536,9556.253
8159.9556,9275.95,10505.8125
-1467.1523,-588.5259,318.0503
6480.5522,7612.4,8738.392
5830.5522,6889.9863,7988.659
4674.331,5652.939,6689.0503
4966.5654,5959.2036,6868.5513
5914.5444,6981.941,8168.0557
8097.7075,9421.101,11095.482
-795.42285,-134.23633,931.5669
8175.032,9767.932,11700.266
8043.6235,9589.581,11615.939
7611.646,9227.83,11213.029
6877.243,8576.969,10483.631
7573.8804,9443.171,11506.449
