p10,median,p90
12832.3955,14677.357,17233.059
12608.094,14453.712,16933.582
10791.488,12466.153,14720.064
-1942.3545,-594.44727,1343.4287
12069.507,13750.493,16021.838
10717.058,12043.526,13644.563
9986.068,11260.032,12881.608
9784.543,11059.478,12563.893
10373.0,11587.869,13191.587
10387.006,11801.405,13538.033
-587.22266,487.66602,2379.9248
14810.252,17024.11,20446.496
13374.055,15298.48,18354.555
12040.307,13817.261,16698.754
10452.046,12287.566,14984.902
11231.144,13334.041,16173.771
8220.061,9553.453,11076.17
-2239.5557,-1016.6504,256.7754
10769.914,12340.305,14107.745
9387.103,10826.227,12596.502
8109.0566,9460.145,11092.196
8447.11,9935.549,11467.334
9170.764,10773.662,12773.7295
9580.8,11326.698,13637.982
-803.73145,304.2373,2323.4805
14887.688,18054.75,22369.316
13854.05,16783.914,21256.75
13083.055,16190.589,20907.396
12245.508,15441.403,20348.047
12687.441,15951.645,20611.225
