p10,median,p90
-717.35596,239.52637,1395.0132
5420.1465,6783.9834,8561.277
4441.9233,5593.333,7104.3105
4623.736,5852.8975,7486.812
4503.28,5699.393,7202.1787
5093.7383,6271.4897,7939.2065
3693.989,4672.843,6056.255
-515.6787,310.62427,1652.654
3588.2334,4881.2974,6718.3765
2741.7578,4170.0938,6035.3286
3008.1738,4479.9414,6467.1797
-1675.1929,-250.2041,1624.023
3687.337,5589.2173,7952.25
3862.7122,5583.4883,7723.9536
-875.479,340.56128,2245.1052
5279.1733,7114.658,9519.184
4449.1104,6350.428,8720.501
4240.3486,6184.5723,8552.594
4734.675,6577.0312,8826.014
5003.7227,6798.7925,9196.182
3365.3743,4983.211,7187.5293
-948.6372,361.65186,2401.7515
-1260.0088,164.66064,2670.5593
2311.3423,4449.613,7472.4097
2615.125,4342.904,6750.3096
3395.0527,4934.006,6949.8584
3803.68,5171.4287,6993.704
4311.5796,5790.3066,7733.9316
-242.5332,829.5642,2248.2961
6514.3413,8388.799,10657.458
5318.8667,7281.1313,9390.931
5036.9634,6998.6533,9106.409
-225.27734,1831.1846,5951.0996
4821.4307,6307.277,8256.726
4033.3823,4976.4595,6233.5674
-696.37744,133.54297,1109.1938
3607.51,4438.4453,5422.509
2540.754,3426.2144,4350.4463
2583.1345,3453.8125,4384.9136
2964.4766,3722.0098,4584.651
3398.356,4108.148,4924.7095
3975.5398,4706.7056,5460.074
-742.7573,-29.224121,752.6509
5450.8086,6310.3203,7375.7324
4666.0806,5476.55,6364.9756
4666.9023,5422.7686,6207.3223
4880.2734,5606.8765,6416.038
4821.053,5519.4023,6277.409
3339.8977,4048.5771,4752.844
-416.74414,235.07056,926.4197
3104.362,3765.084,4373.9966
2587.6548,3268.8794,3939.5066
2620.0415,3327.6973,4029.0264
3208.3499,3865.1094,4573.052
3465.5066,4146.329,4912.6387
3964.462,4646.9907,5523.18
-243.01758,283.03784,981.68115
6238.5303,7146.961,8203.39
5248.8794,6097.504,7081.059
5458.543,6313.7285,7259.192
5397.974,6228.5957,7146.746
5514.709,6408.5146,7283.6973
3675.6138,4393.166,5203.767
-395.08545,261.583,1017.2649
3697.8433,4397.3755,5105.827
3298.038,4021.6057,4767.7817
2984.9036,3675.4722,4320.6855
3187.5225,3880.7366,4533.4443
3275.4883,3940.6724,4630.848
3769.9158,4458.195,5170.996
-724.897,9.33252,792.68823
5171.2573,5991.1646,6988.6704
4533.933,5313.5835,6186.1924
4485.747,5239.1855,6079.6772
4364.0757,5132.852,5947.109
4682.6953,5460.0117,6296.683
3033.2456,3739.2603,4389.34
-548.8877,174.14258,920.271
3339.8452,4101.616,4827.597
2636.5435,3529.7246,4297.7817
2649.5781,3377.7354,4066.4854
2830.805,3559.7764,4166.936
3074.7195,3761.2166,4392.402
3780.03,4494.402,5232.365
-589.30273,102.072754,899.19385
5839.7725,6773.9507,7873.4546
5435.2705,6416.537,7534.6094
5340.2217,6433.617,7679.828
5283.4194,6443.1035,7709.6685
5561.0483,6791.27,8132.0244
