p10,median,p90
6181.0537,7523.0527,8976.947
6963.9404,8291.332,9827.781
6271.213,7527.8486,8941.881
-1224.8931,-169.39111,1102.8525
5426.1157,6690.8135,8030.8184
4564.021,5741.214,6988.84
4624.203,5749.4917,7001.7407
4183.842,5382.3833,6651.4053
5472.8657,6614.175,7812.8174
5947.237,7105.92,8373.736
-871.6992,80.87207,1243.5029
6350.8745,7583.43,9096.112
6000.263,7215.9233,8549.969
5650.2007,6904.2197,8278.97
5039.5845,6267.448,7668.818
6212.7266,7421.969,8873.402
5746.6016,6816.293,7991.335
-1194.2588,-146.7378,970.4419
5113.831,6264.8823,7425.7705
4364.597,5532.704,6788.1235
4137.2373,5228.913,6434.408
4157.6807,5282.791,6404.0493
5245.1235,6372.675,7633.9683
6042.797,7240.4434,8587.001
-1094.7334,-187.45264,917.1714
6922.9854,8315.635,9936.145
6633.2725,8003.753,9625.074
6452.5903,7864.9263,9509.566
6405.953,7877.3887,9540.769
7104.2734,8702.817,10432.59
