p10,median,p90
-615.09766,303.26318,1569.2881
9103.778,10683.373,12782.527
8123.137,9499.119,11261.52
7821.531,9299.56,11095.332
7535.5625,8829.36,10492.747
7741.007,9051.266,10739.395
2564.2278,3532.4329,4938.5576
-359.02637,448.1079,1829.5894
6243.4478,7725.0557,9716.089
5503.0073,7025.9116,9079.56
5066.882,6665.339,8812.203
-1795.1318,-539.4468,1292.8281
4978.834,6631.2446,8634.898
2599.554,4035.7036,6029.2993
-426.1089,537.4624,2189.2476
9102.53,10937.195,13474.501
7950.877,9859.639,12696.059
7744.3213,9472.064,12161.116
7897.758,9570.828,12222.212
7773.566,9550.813,12453.474
2219.9097,3538.4285,5977.9067
-860.25977,229.17822,2478.6704
147.62158,1542.3955,5570.6787
5196.8438,7275.2114,11156.637
5172.3545,6925.2876,10085.934
5755.514,7218.469,9948.127
5313.547,6559.722,9056.437
3196.5156,4454.3823,6856.3535
-509.0083,559.2871,2616.745
9998.503,12510.697,16535.453
8577.868,10807.455,14471.539
7988.9365,10176.567,13601.41
2171.3472,4749.139,9571.847
7238.97,9180.789,12225.082
2140.1436,3438.5244,5374.078
-983.39795,-36.128906,1436.1621
6539.384,7940.826,9851.072
5681.3735,6823.341,8453.424
5364.556,6332.5063,7715.131
5389.7275,6280.752,7481.271
4895.1094,5746.463,6783.632
3010.5332,3800.0283,4750.79
-981.333,-281.00146,590.7334
9333.436,10700.189,12487.51
8143.4897,9340.377,10852.223
7822.408,8912.69,10210.137
7765.428,8790.793,10034.804
7276.663,8259.031,9475.391
2202.521,2964.2454,3824.0989
-180.12012,481.94238,1274.1914
6332.6914,7235.1187,8169.7954
5886.363,6682.6123,7505.439
5290.62,6097.0933,7031.8955
5714.983,6528.2046,7499.4517
4735.4785,5601.022,6520.6797
2965.7307,3740.3345,4700.3936
-755.57715,-170.3833,638.2158
9750.09,11062.484,12697.875
8232.885,9383.183,10911.126
8077.9614,9154.51,10513.834
7735.0166,8793.092,9994.189
7690.916,8784.543,10061.677
2235.866,3065.5066,4189.952
-263.1704,447.0923,1361.9541
6794.9746,7585.1416,8568.596
6406.1274,7235.42,8153.604
5561.2188,6388.478,7183.9536
5599.956,6389.5977,7176.0356
4780.9253,5594.393,6420.8945
2777.398,3704.8984,4633.3726
-981.3345,-146.77637,758.8213
9045.987,10306.611,11853.297
7728.208,8866.723,10144.13
7480.1816,8620.649,9915.783
7241.8315,8336.333,9625.841
7320.623,8375.23,9592.13
2148.2192,3016.5107,4075.1304
-296.02686,476.08154,1371.437
6722.672,7825.2476,8996.691
5925.078,7023.346,8111.665
5136.8306,5923.272,6831.0205
4927.201,5667.8657,6466.012
4492.489,5320.4434,6158.992
2431.66,3269.8406,4379.4736
-1082.7852,-355.17822,661.8325
9467.842,10972.745,12854.93
8282.475,9769.942,11984.244
7952.812,9580.836,11772.738
7755.1265,9327.157,11356.766
7658.0537,9203.783,11203.542
