p10,median,p90
8735.288,9863.022,11082.394
9149.665,10458.413,11787.164
6111.34,7213.11,8382.156
-683.96094,389.72705,1614.0571
6732.3228,7843.625,9019.339
5838.9365,6828.2417,7787.2583
5496.1143,6527.4346,7619.635
4777.2856,5995.119,7160.827
5327.892,6392.9863,7518.3125
6234.7056,7400.6084,8594.234
-622.6533,368.7251,1708.5479
10122.064,11562.59,13475.008
8854.728,10329.322,12186.013
8183.8574,9824.293,12012.298
6342.216,8297.335,10728.953
11315.982,13245.23,16336.586
7639.11,9863.125,12792.273
1400.3711,3046.2793,5464.1816
9005.401,11188.591,14451.164
7861.212,10118.725,13437.431
7190.6406,9385.193,12663.027
6854.574,9110.851,12443.57
7929.8945,10418.348,14350.252
8361.769,11159.98,15970.577
1177.7065,3152.2603,7223.367
12550.915,16713.92,25519.33
10997.453,14730.721,22355.088
9810.039,14033.18,21621.184
9341.891,13820.83,22417.082
10401.417,14738.689,24403.867
