p10,median,p90
6146.263,7454.809,8745.528
6233.1567,7546.878,8842.002
2310.9692,3600.3428,4894.521
-1665.1895,-562.38086,686.72656
6498.4653,7850.538,9169.261
6221.7354,7502.8926,8853.939
5667.7256,6955.3247,8261.636
5424.2324,6736.12,8119.55
5674.4937,6976.138,8301.698
2687.1597,3933.2637,5154.415
-859.89453,129.97266,1297.521
7145.4995,8424.709,9774.59
6851.263,8198.706,9533.9
6182.524,7525.7754,8905.305
5573.433,6887.4404,8292.355
5901.1943,7237.703,8642.705
1993.8018,3216.9937,4493.615
-1483.8022,-345.56396,849.0337
6345.5986,7694.6636,9157.248
6166.9644,7625.834,9035.297
5325.79,6803.6714,8330.784
5432.538,6875.9,8302.317
5486.56,6891.282,8276.496
2691.0078,4002.5388,5404.8955
-916.2842,106.85547,1244.4629
7102.744,8665.981,10214.333
6877.3823,8423.033,10019.798
6026.709,7546.2725,9161.889
5918.607,7455.1035,9005.609
5908.255,7512.3564,9045.73
