p10,median,p90
8066.191,9386.041,10887.497
8767.879,10107.836,11840.125
7994.7197,9280.973,10870.572
-1156.7256,-206.6167,1181.8096
6993.5903,8237.523,9709.889
6649.018,7796.9683,9179.373
6623.7354,7743.6562,9187.659
5366.14,6540.394,7971.926
6263.8174,7418.9824,8881.004
8061.1855,9347.542,11018.32
-543.9795,372.73242,2065.482
8783.692,10276.098,12669.598
8749.74,10335.345,12746.608
8524.298,10243.301,12828.737
6666.3296,8459.087,11146.7
9269.426,11287.922,14475.25
8226.273,10414.138,14237.592
708.25977,1904.4688,4224.907
8089.6978,10275.435,14315.964
7699.5527,10024.197,14382.48
7480.933,9719.865,14113.416
6787.163,8917.289,13383.6455
7579.371,9884.768,15033.883
8407.517,11110.202,17630.266
1003.58154,2244.023,6190.446
10261.942,13480.651,22148.324
9782.141,12965.747,21582.168
8922.468,12629.199,20876.336
8283.848,12296.486,21377.736
8838.843,12448.328,22060.049
