p10,median,p90
8650.171,9783.638,11081.056
9521.358,10807.35,12399.68
8018.229,9287.951,10677.738
-1110.8213,-69.02295,1234.1997
7128.123,8375.085,9708.135
6020.081,7126.8228,8316.139
5607.168,6707.1304,7939.74
5730.4536,6888.8633,8126.2617
7022.735,8165.091,9367.271
8024.1196,9144.592,10396.301
-215.94385,723.8828,1814.188
9795.37,11047.747,12618.607
8712.069,9953.479,11367.933
7965.4907,9234.831,10655.582
6905.554,8276.803,9837.988
8189.372,9469.479,11017.135
6513.217,7576.15,8882.022
-1158.3896,-211.60693,886.63135
6050.802,7223.5625,8488.2295
5385.7217,6556.7285,7829.557
4785.713,5873.0396,7174.39
5231.2217,6395.021,7607.3643
6576.392,7764.765,9157.088
7786.1167,9056.467,10611.056
-449.8828,356.9673,1561.6616
10389.127,11943.734,14084.639
9301.065,10731.361,12791.81
8759.585,10320.175,12407.77
8536.148,10153.094,12258.298
9106.792,10947.564,13154.574
