p10,median,p90
5887.587,7055.966,8200.12
6198.2373,7393.7617,8674.654
3292.891,4443.196,5585.4937
-1091.0835,-113.85547,949.74927
5018.7417,6130.9834,7328.55
4501.9365,5520.003,6635.07
4301.1562,5311.169,6458.917
3868.936,4955.64,6092.1055
4379.684,5407.8804,6524.4756
3154.059,4257.197,5327.3296
-592.3374,250.20264,1264.4956
6866.142,8032.0986,9391.101
6201.2827,7404.2295,8699.865
5646.457,6843.023,8101.4893
4925.8286,6103.465,7411.7773
5514.9434,6714.509,8012.2095
2707.8694,3785.5425,4865.019
-923.8125,53.86963,1073.4231
4755.5825,5799.4165,6844.292
4227.784,5200.866,6281.296
3875.2568,4816.097,5842.4883
3736.8442,4747.57,5796.5137
4093.272,5117.7026,6228.5566
2977.3684,4116.583,5170.019
-833.4209,43.18701,1000.78
6925.735,8360.1045,9734.13
6549.042,7889.921,9372.775
6044.183,7388.401,8879.995
6038.9424,7424.434,8930.359
6119.163,7678.0635,9197.873
