p10,median,p90
4281.7896,5203.826,6196.382
4643.116,5567.8857,6619.5215
2728.3984,3706.0623,4734.64
-1061.8584,-362.14648,573.46606
4455.383,5364.259,6306.509
4351.4634,5184.2427,6133.4443
4161.6523,4986.0244,5913.4575
3822.0452,4695.593,5694.639
4310.335,5148.767,6114.75
2864.8354,3761.2588,4653.474
-580.6387,25.827637,870.3706
4734.896,5602.863,6606.9307
4606.781,5468.18,6463.089
4346.7,5217.4043,6199.6577
3913.5374,4806.815,5807.654
4368.542,5280.9873,6279.4443
2465.9377,3382.44,4296.25
-1112.0742,-381.6504,436.69092
4281.5415,5192.6855,6143.683
4104.519,5020.789,5970.8486
3847.1553,4764.539,5757.0713
3729.769,4674.0107,5653.7314
4154.35,5059.026,6031.928
2814.6694,3792.9382,4790.448
-628.0332,10.171875,844.01416
4831.0107,5875.0347,7086.4336
4692.5146,5722.3857,6927.6626
4400.6465,5429.6367,6606.033
4197.7964,5293.88,6486.8857
4481.4316,5612.5396,6813.9785
