p10,median,p90
6042.858,6699.539,7386.2256
5550.49,6230.033,6911.2637
3126.7766,3713.5242,4317.7725
-450.5,79.583496,644.9365
5148.228,5837.4507,6484.314
4822.2637,5430.154,6010.7085
4533.5986,5123.062,5755.8027
4372.155,4970.4004,5578.3257
3888.152,4443.531,5024.7197
3649.9106,4297.816,4941.3257
-247.74268,237.38965,906.6228
7309.3,8352.581,9516.116
6441.489,7389.4854,8431.451
5806.9336,6730.3877,7770.242
5181.0566,6191.2603,7349.1704
6867.4473,8233.5,9776.965
4309.4995,5563.37,6991.1465
721.3262,1575.8606,2598.6118
6371.4624,7719.2217,9344.348
5980.7305,7273.339,8793.428
5442.6577,6607.1445,8059.2017
5258.528,6437.6973,7807.3813
4973.794,6189.267,7589.746
4677.4077,5899.9214,7504.6855
542.4004,1373.2693,2737.4329
8070.9033,10209.256,13397.338
7122.744,9090.814,11901.707
6231.3057,8285.571,11128.548
6054.543,8174.618,11066.236
5885.503,8068.259,10902.269
