p10,median,p90
7746.1475,8637.355,9599.199
7701.631,8703.229,9751.559
5285.7256,6137.901,7088.8555
-854.772,-25.54834,937.5825
6433.4746,7353.3994,8325.184
6155.2324,7002.0254,7896.526
5784.662,6589.3647,7485.6094
5688.3975,6489.8926,7352.3096
5879.971,6661.728,7513.2637
5321.8574,6214.836,7119.6636
-273.49756,470.01514,1374.2041
8442.864,9448.773,10776.291
7952.842,8968.316,10155.951
7227.7637,8261.436,9433.951
6745.2744,7756.996,8985.594
7248.3525,8344.238,9658.095
4759.934,5770.006,6850.214
-552.5576,322.1421,1310.311
6032.926,7053.25,8137.881
5455.299,6456.9214,7594.676
4688.605,5566.905,6588.314
4944.1475,5807.93,6634.77
5271.457,6144.838,7089.7646
4945.7764,5851.504,6813.6426
-642.47363,11.025879,978.83887
8267.461,9605.585,11236.77
7869.7617,9139.832,10894.74
7226.248,8490.846,10190.312
7214.1816,8582.864,10408.1045
7387.559,8959.981,10820.676
