p10,median,p90
8315.474,9813.898,11304.058
8927.619,10496.484,12175.049
6928.1416,8350.655,9835.989
-1502.7803,-107.12988,1396.831
6984.965,8404.891,9929.057
5971.4976,7301.237,8744.034
5561.3164,6905.2046,8368.214
4729.447,6216.0312,7585.886
5996.6206,7361.044,8761.686
6835.1523,8223.713,9645.171
-1102.7842,169.13623,1577.0
9680.857,11231.832,12947.554
8418.038,9964.06,11613.857
7628.953,9219.847,10847.141
6626.6685,8259.375,9962.052
7748.525,9322.983,10998.358
6019.143,7459.0493,8948.963
-1354.3887,97.523926,1535.1665
6573.9785,8024.703,9457.75
5472.5327,6883.88,8394.823
4628.915,6011.377,7521.7393
4770.6963,6232.3066,7594.3574
5815.7676,7257.4126,8789.179
6667.613,8161.772,9792.906
-1205.1904,42.513184,1420.8203
10146.181,12030.117,14097.621
9048.686,10894.502,12887.157
8110.6416,10037.391,12070.111
7996.827,9975.829,11979.384
8558.215,10640.641,12633.037
