p10,median,p90
9623.078,10892.781,12637.561
9194.981,10560.023,12421.496
6504.1016,7807.9443,9704.627
-1516.7178,-515.60547,1135.1055
8835.9795,10045.76,11686.877
8868.453,9956.782,11410.828
7726.772,8705.121,10090.448
8131.827,9108.365,10549.375
7702.7,8643.633,10013.422
5841.413,6815.2676,8133.5054
-356.12207,468.13525,1923.3936
9515.271,10818.456,12777.121
9774.484,10996.117,12859.78
8402.865,9493.78,11219.755
8294.021,9416.514,11154.033
8046.979,9220.579,10886.258
4820.0405,5779.9834,6961.2285
-1545.4111,-677.20605,342.29248
8265.161,9407.221,10731.378
8218.3955,9310.943,10643.98
6217.6836,7190.4946,8467.908
7312.5645,8414.6455,9847.035
7121.659,8304.88,9948.299
5274.2188,6721.183,8480.325
-750.1113,181.29443,1816.8403
9902.147,11834.68,14582.05
10206.061,12148.678,15255.375
8694.078,10726.766,14086.678
8862.328,11204.048,14841.432
8511.714,11000.561,14669.883
