p10,median,p90
7082.8164,9170.404,12112.951
7472.261,9537.092,12524.985
6524.26,8450.782,11086.5
-2558.752,-1034.1816,1108.3242
7196.658,9203.6045,11709.104
6522.569,8163.1147,10348.478
6314.7437,7865.891,9940.478
6235.232,7754.2637,9800.564
7388.0586,9041.438,11254.097
7327.3276,8966.516,11302.0
-557.51416,673.40137,2695.037
8710.667,10884.066,14321.572
7755.014,9784.002,12820.646
6437.4854,8327.588,10958.328
6344.1807,8249.469,10793.7
6788.622,8861.899,11569.506
6071.0605,7794.382,9876.193
-2141.9697,-674.70557,1002.5073
7085.6104,9058.266,11446.738
6185.253,8110.92,10402.93
5956.3574,7562.9897,9632.392
6485.01,8074.7534,10070.375
7200.8843,8972.384,11221.383
6848.965,8821.302,11385.846
-553.6387,636.8496,2465.4805
8627.855,11381.944,15811.914
7719.9604,10438.285,14324.795
6500.5366,9184.377,13019.357
6825.2974,9288.987,12963.473
7019.866,9704.407,13313.646
