p10,median,p90
9651.678,10707.44,11824.787
9788.024,10952.555,12144.377
8230.497,9336.197,10473.468
-1011.63574,-108.18652,943.1255
8834.926,9900.183,11104.567
8314.591,9352.605,10402.975
7480.7876,8437.492,9489.292
7113.1123,8062.619,9078.949
7744.2637,8688.311,9710.888
7988.6597,9029.386,10062.428
-345.13086,461.0088,1377.0747
10688.409,11811.159,13244.865
10318.992,11479.301,12806.402
9555.991,10749.514,11944.488
8372.51,9502.16,10800.955
9199.445,10342.291,11651.565
7280.71,8291.464,9407.027
-1197.8018,-268.74707,710.978
8225.715,9337.46,10455.081
7959.9814,8994.57,10182.407
6765.8994,7813.5425,8883.142
6667.6465,7686.6343,8633.446
7090.893,8150.758,9311.052
7602.7593,8733.314,9935.663
-683.8379,106.65723,1130.6191
10910.5205,12489.822,14283.209
10852.288,12308.504,14186.592
9822.858,11313.72,13147.783
9499.129,11048.721,12768.53
9642.395,11359.904,13204.041
