p10,median,p90
7357.714,8016.947,8809.15
7981.067,8728.379,9693.8125
7366.672,8089.707,8972.668
-438.28027,131.44092,890.66846
6441.271,7134.9595,7818.1875
6137.7144,6763.1416,7275.91
5544.312,6151.404,6817.779
5730.242,6364.7334,7066.4297
6444.032,7053.3296,7777.895
7267.823,7954.163,8856.507
-452.03174,123.538086,1089.9014
7903.198,8704.63,10090.746
7505.95,8337.992,9651.325
7132.039,7990.3267,9469.779
6118.4893,7145.876,8922.61
8825.061,9901.266,12218.303
7652.541,8874.771,11809.806
809.9917,1495.5708,3814.2
6893.251,8093.1055,11303.275
6680.038,7852.468,11051.281
6022.2803,7096.716,10339.305
5837.5312,6993.978,10430.294
6993.835,8260.998,12534.873
7758.6333,9353.245,16023.399
736.3091,1468.1812,5623.135
8568.396,10892.529,20075.344
8263.783,10415.548,19393.053
7680.7925,10103.93,20311.316
7389.4653,10150.006,20904.957
8299.426,10840.796,23612.158
