p10,median,p90
-388.04785,289.86572,1176.0037
5941.4126,7103.955,8457.188
5234.259,6269.6006,7544.949
5142.87,6269.955,7573.6504
4582.1733,5699.659,6927.1025
4914.464,5993.4854,7314.7666
1257.9607,2154.254,3295.5354
-280.32812,382.0044,1403.6304
3912.759,5069.8276,6528.952
3370.0635,4578.7207,6048.8237
3523.088,4767.3804,6245.363
-1362.7607,-390.06885,887.2129
2960.6982,4297.8486,5747.4365
1365.4551,2480.9805,3974.808
-344.4121,384.2041,1532.3918
5905.5303,7152.9443,8673.467
5212.9624,6499.9395,7998.707
5176.535,6325.506,7809.247
5029.0244,6146.1816,7581.084
5122.5537,6278.304,7896.9507
1138.7402,2153.0483,3663.9827
-587.6045,239.16772,1521.2134
-168.65674,790.8408,2953.6792
3137.719,4643.527,6690.173
3423.3726,4696.4507,6517.8486
3385.552,4528.158,6174.4854
3356.3538,4373.11,5864.8096
1766.6567,2743.7803,4238.3696
-292.20068,474.4995,1660.3723
6730.4023,8308.361,10325.904
5837.157,7210.836,8985.854
5618.8564,7151.7383,8977.771
1077.8987,3115.1528,6192.088
4846.094,6181.794,7989.006
1238.0974,2196.9307,3436.3184
-622.7217,79.908936,1023.916
4047.3435,5098.4517,6324.9863
3251.5327,4230.833,5370.4106
3206.6575,4061.7585,5098.8164
2970.1057,3760.412,4691.956
2847.4326,3580.0544,4395.4
1575.0383,2194.9248,2879.12
-574.1553,-52.45215,543.77466
6000.931,6842.23,7786.7065
5197.3438,5999.9,6888.2583
5045.2637,5793.2676,6564.644
4740.917,5409.036,6181.1235
4450.994,5115.2256,5853.7964
964.5481,1531.3342,2167.3872
-292.6421,225.01147,819.55176
3457.9255,4104.401,4800.2417
3115.0996,3739.685,4357.5317
3033.878,3674.5647,4366.4746
3045.7798,3674.9033,4410.0063
2684.3828,3389.8271,4088.7913
1669.5505,2277.046,3032.9895
-457.81152,20.28955,596.05835
6371.511,7221.07,8159.3306
5349.506,6110.577,7003.7793
5415.8037,6153.1704,6991.9307
4870.7505,5578.629,6316.73
4880.183,5629.1045,6417.8755
1056.5298,1639.6489,2410.8794
-244.90186,270.1277,893.39844
4020.3647,4617.11,5283.1226
3747.5703,4324.357,4991.4
3335.0364,3941.8198,4548.5405
3093.872,3691.4966,4263.284
2679.973,3290.0986,3922.159
1475.3074,2130.1436,2792.7744
-638.33594,-57.271973,538.94995
5668.684,6471.383,7309.2773
4901.1533,5641.946,6381.2983
4828.724,5592.587,6338.6084
4387.9253,5108.1997,5880.0166
4473.468,5194.985,5947.1846
1064.7363,1688.2681,2390.9976
-235.31201,318.1565,919.04395
3888.8743,4647.52,5421.1353
3435.7092,4233.95,4949.5596
3096.8123,3743.1304,4408.9
2650.1616,3322.5066,3915.5642
2484.141,3122.2222,3744.8596
1217.5547,1776.1838,2543.398
-899.0635,-346.66943,334.9397
5758.3047,6689.49,7721.854
5315.4033,6257.0527,7363.8096
5281.3887,6289.4434,7504.58
4954.938,5986.417,7107.8936
4929.453,5955.2295,7092.6816
