p10,median,p90
1201.8682,4831.4175,6984.923
1492.2415,4581.3267,6749.5586
1205.2312,4373.4263,6537.0244
-3665.2217,-977.4302,756.7549
1860.9441,5712.3257,7741.539
3342.7944,6783.8184,8662.979
2920.0469,6158.952,7967.812
988.79443,4190.2065,6109.007
2437.802,5586.403,7432.2715
1362.2253,4343.2935,6146.5283
-3122.6787,-542.9404,958.1304
3645.3242,7134.387,8859.583
3332.2747,6860.337,8662.699
2832.4253,6419.8296,8361.683
1554.7837,5116.284,7130.743
2671.52,6285.336,8283.849
1931.592,4093.8308,5836.585
-2648.2358,-676.3374,836.5161
4809.5054,7340.676,9016.672
3980.726,6418.416,8006.377
4106.9688,6486.8965,8102.5884
3208.6206,5729.2593,7353.1206
2951.5906,5359.0005,7038.6567
1961.8567,4130.9863,5759.0454
-1749.3584,-101.694336,1182.625
5901.075,8198.797,9832.341
5546.595,7822.7266,9454.301
4932.7305,7485.0513,9157.414
3458.758,6030.585,7728.9404
3787.6667,6393.7637,8088.1807
