p10,median,p90
2075.2031,3688.1948,4566.722
1972.8141,3559.5532,4471.7515
30.666992,1216.5758,2135.379
-1611.7256,-345.10693,493.2063
1959.0608,4233.0073,5285.882
2212.0103,4174.7983,5245.791
1482.4355,3505.7058,4501.9277
1198.0199,3136.2512,4206.3857
1334.9624,3187.84,4223.2505
-60.56909,1409.7217,2310.8845
-1526.2871,38.65869,796.9065
2671.9297,4921.297,5932.795
2312.6738,4650.825,5725.3936
1520.225,3872.9846,5119.0195
1120.9944,3552.981,4730.13
1212.0525,3665.4915,4955.4883
81.38794,1468.8605,2563.6091
-1506.6841,-195.73877,618.42065
2402.41,4619.0327,5829.799
1933.6031,4026.3042,5200.3125
2014.2041,3840.2185,4930.75
2110.9143,3864.1362,4786.354
2114.8618,3666.3755,4553.436
538.90625,1761.1177,2639.403
-746.13794,202.969,786.5376
3564.7988,5136.669,6143.4463
3190.8782,4810.8115,5906.093
2384.2656,4158.5566,5248.3877
2143.0227,3839.242,4819.799
2274.9136,3942.2573,4966.556
