p10,median,p90
7919.912,8829.919,9749.722
7599.127,8580.15,9539.08
1533.7959,2393.579,3361.0906
-1035.4604,-199.62354,690.70654
5950.2534,6881.494,7808.8354
5847.9673,6674.206,7491.1484
5201.4575,6003.534,6868.8564
5395.217,6191.215,6977.539
4978.307,5803.8066,6623.3286
2459.5735,3315.4438,4209.517
-209.87598,521.1699,1300.5532
9626.547,10792.706,11952.152
8840.331,9898.336,11046.445
7711.084,8816.79,9955.961
6778.235,7891.0303,9140.717
6772.8296,8031.6562,9256.934
1609.936,2474.3052,3432.7747
-369.2495,446.46338,1303.1089
5518.6396,6556.5083,7602.052
5258.069,6270.3228,7283.583
4268.0986,5134.504,6115.139
4563.4062,5387.815,6167.0464
4106.1787,5023.457,5872.8706
2066.5981,2880.7317,3895.163
-685.5498,24.884766,857.209
9466.104,10715.121,12086.351
8729.622,10004.447,11569.558
7506.402,8816.039,10299.582
7363.1504,8761.079,10288.119
7113.041,8695.114,10430.809
