p10,median,p90
-696.76465,458.96484,1786.7212
8666.255,10107.895,11865.885
8006.716,9384.605,10961.535
7743.4517,9078.189,10656.731
7428.8613,8752.031,10196.16
7609.158,8947.247,10600.028
3855.706,5159.375,6503.25
-870.4795,274.15527,1740.3608
5341.796,6722.017,8301.051
5225.217,6669.4365,8351.945
4249.811,5803.4136,7584.727
-2259.4688,-754.146,994.19434
4941.193,6468.094,8053.939
3944.1099,5334.3877,6904.978
-847.4751,304.03467,1758.6538
8116.881,9652.111,11347.818
7713.374,9144.485,10753.073
7259.9453,8673.348,10228.055
7462.1616,8841.46,10419.137
7419.051,8820.527,10580.247
3765.769,5270.327,6975.7046
-1071.9282,299.14746,1942.5317
-1578.9097,84.535645,2025.6443
4748.704,6845.0796,9077.238
4759.2803,6452.5366,8470.27
5149.79,6618.863,8472.602
4933.445,6281.9976,7959.716
4084.7605,5632.6367,7375.136
-1059.729,259.396,1852.4937
8826.184,10679.76,12734.814
8010.4155,9578.237,11524.912
7367.923,8962.37,10826.6875
-196.80566,2038.6179,5553.6025
6906.527,8550.831,10664.277
4104.499,5393.1714,6996.6978
-1042.0552,51.700195,1359.6411
5882.769,7160.368,8600.516
5070.32,6317.6724,7741.9663
4556.22,5743.0,7102.553
4783.3076,5856.019,7183.55
4750.333,5742.376,6931.4004
3900.7268,4912.001,5988.654
-1159.9331,-216.61182,871.15283
8240.488,9419.556,10794.266
7442.1035,8622.449,9914.769
7105.719,8240.105,9392.253
7105.19,8224.788,9375.524
6844.468,7877.7866,9027.119
3680.8047,4669.347,5695.2075
-471.14014,414.11182,1408.1035
5459.278,6439.222,7478.99
5210.9336,6122.191,7138.4536
4623.616,5547.7495,6606.6533
4988.503,5864.68,6957.694
4450.163,5430.2056,6486.126
4161.5884,5150.7324,6252.7573
-778.43164,-53.935547,873.53125
8389.677,9572.084,10966.77
7496.7095,8590.6045,9978.317
7296.592,8415.361,9745.494
7135.571,8236.357,9447.853
7112.0103,8259.759,9503.824
3695.7737,4704.3135,5810.584
-426.86328,446.14746,1480.7974
5939.4624,6798.327,7839.0576
5590.8096,6479.354,7556.1685
4710.9634,5628.1235,6669.4077
4889.0107,5800.6104,6794.669
4565.708,5457.5503,6492.844
4129.831,5129.304,6094.333
-1143.206,-171.15869,895.4121
7575.132,8685.947,10064.384
7066.6377,8054.341,9210.898
6888.2715,7948.456,9071.216
6771.249,7799.297,8943.264
6887.7305,7936.3433,9156.384
3804.5376,4700.553,5731.135
-500.10303,409.8579,1472.6572
5866.6406,6921.7827,8070.2686
5415.175,6411.2925,7432.2554
4362.172,5399.093,6501.251
4170.8984,5250.315,6287.2495
4169.871,5150.6313,6174.411
3689.8125,4691.219,5846.853
-1175.4028,-214.38818,993.53076
8347.449,9666.317,11267.803
8072.619,9408.804,10989.045
7668.9717,9090.205,10996.914
7508.344,8976.099,10819.748
7442.2354,8969.253,10811.291
