p10,median,p90
457.7771,1576.2017,2841.2676
4941.765,6126.3853,7805.2344
4074.1423,5077.1694,6358.033
4144.2295,5178.1943,6472.8887
3604.1218,4607.98,5847.3223
3934.695,4901.013,6105.1455
3503.9932,4423.4556,5542.6753
810.03516,1924.637,3052.901
3876.1348,4908.3115,6189.9033
3589.119,4652.505,5975.0054
3167.4434,4401.0215,5825.533
-113.61621,1111.5771,2669.8516
3908.1733,5065.3906,6486.9023
3539.8062,4563.4976,5897.306
997.7283,2015.4893,3361.327
4312.5884,5369.612,6849.2837
3487.5767,4505.8564,5666.8467
4038.6848,5028.5825,6210.2637
4312.8716,5322.8535,6613.5894
4069.9275,5096.8584,6402.566
4420.05,5654.239,7285.115
378.40112,1654.2725,3478.7192
-375.67236,1058.3855,3092.858
3816.6902,5310.7373,7231.4785
2639.741,4014.0322,5586.4297
3713.2065,4959.546,6495.2827
3193.8435,4464.575,5921.479
4365.0366,5629.041,7314.3423
534.4192,1713.252,2961.0042
4743.043,6043.0645,7642.533
4151.673,5229.9673,6543.8936
4214.4814,5181.9614,6411.586
3985.4219,5006.2915,6323.2676
3989.569,4981.8813,6220.8525
3772.0022,4655.1104,5816.617
721.3259,1561.1272,2639.7705
3649.3943,4530.8545,5674.232
3182.273,4079.5737,5186.987
3203.998,4095.9329,5186.682
3439.7725,4290.228,5426.0303
3492.7295,4326.286,5366.0146
3921.8645,4764.104,5881.154
599.60596,1432.0391,2508.4453
4464.138,5436.7314,6787.6484
3644.5364,4514.9336,5608.83
4044.8809,4883.216,6002.6904
3855.8586,4715.39,5794.271
3937.2844,4833.183,5929.225
3320.0186,4183.5737,5171.487
910.2798,1826.5771,2902.555
3246.9705,4104.3545,5080.173
2992.853,3855.18,4857.1377
2695.2915,3624.914,4613.053
3336.0518,4231.4487,5295.5156
3253.895,4205.0396,5297.6553
3870.0945,4886.563,6114.985
790.8257,1681.5354,2860.2783
4782.8765,6028.183,7644.125
4063.882,5141.0527,6556.664
4293.4805,5389.834,6745.294
4138.46,5140.2915,6358.088
4323.2275,5351.0566,6552.466
3622.277,4514.975,5617.964
774.54956,1701.7046,2674.922
3639.0657,4551.929,5624.008
3308.7395,4214.292,5252.19
2967.5815,3867.7302,4856.108
3346.2358,4216.66,5242.2793
3338.008,4164.0903,5174.2383
3782.4998,4625.8354,5661.481
780.27344,1576.2114,2543.3875
4320.8403,5278.151,6564.1797
3550.254,4465.972,5550.185
3731.578,4557.357,5612.8667
3656.0671,4505.813,5538.719
3997.5664,4834.4253,5916.8486
3262.8738,4078.0352,5040.508
984.3999,1836.458,2908.3774
3508.4429,4401.196,5442.4316
2971.667,3899.4556,4909.5977
2816.94,3645.7407,4533.1016
3174.1587,4015.9575,4906.9917
3340.3694,4169.1157,5084.748
3681.8838,4566.357,5636.652
596.88745,1382.7507,2334.475
4682.8135,5870.108,7324.169
4105.5674,5196.3706,6647.183
4214.2607,5385.0093,6931.4004
4201.101,5382.8887,6920.157
4305.887,5478.7764,7068.7637
