p10,median,p90
6506.3994,7773.399,9194.478
6680.5845,7916.9204,9402.65
5855.1865,7009.571,8400.983
-1059.1069,-117.56348,1062.8335
5525.4443,6742.259,8072.1343
5043.526,6116.0767,7338.7964
4768.554,5821.482,7036.451
4381.189,5491.314,6626.494
5257.6396,6318.1724,7460.419
5810.5386,6880.261,8071.7285
-353.0171,461.3047,1530.979
7514.2573,8737.581,10329.018
6782.313,8071.841,9602.715
6458.107,7820.607,9345.941
5298.6367,6688.7256,8185.8896
5884.323,7312.5137,8865.681
4899.782,6032.4956,7280.9644
-1088.7153,-190.22461,836.0581
5256.2085,6422.259,7698.0127
4790.071,5991.313,7335.283
3955.1626,5113.5884,6401.8574
4121.329,5307.0024,6488.0117
4854.4556,6036.148,7341.0415
5322.438,6481.127,7898.4907
-689.228,51.46582,1122.7539
7406.9077,9040.954,11020.947
6812.047,8314.159,10264.455
6475.0273,8011.7686,9945.9
6146.488,7722.544,9627.453
6485.5356,8144.0786,10082.067
