p10,median,p90
6845.774,7696.7197,8539.066
6206.574,7100.3096,7958.0684
1687.0515,2533.555,3426.2847
-924.5503,-105.25586,768.06836
5783.3584,6682.461,7642.3633
4880.199,5663.3843,6505.0146
4593.36,5368.9287,6243.942
3934.3647,4758.288,5519.0977
3701.0298,4512.913,5291.684
2222.698,3033.0437,3882.5452
-392.85986,307.56592,1111.1475
9009.733,10080.921,11105.965
7891.7007,8890.6,9874.997
7014.1777,8010.5635,8893.979
6065.204,6957.356,7933.548
5900.3667,6822.8394,7751.6504
1858.5635,2632.8909,3473.1
-507.41064,247.4458,1073.4636
5820.5957,6706.218,7550.12
4931.8433,5766.246,6628.858
4369.817,5177.254,5954.878
4066.7861,4817.117,5550.971
3685.4946,4518.456,5299.6543
2175.9338,2920.2366,3791.421
-814.4741,-116.01367,641.72754
8894.796,10004.873,11035.688
7565.4746,8596.645,9667.574
6696.226,7778.783,8811.3125
6324.316,7397.5586,8380.438
5987.908,7135.0176,8250.8
