p10,median,p90
6490.3677,7878.172,9667.643
6798.88,8160.841,10044.621
6735.018,8065.752,9859.168
-1243.8789,-371.50635,910.20654
6014.269,7291.795,8812.146
5483.0205,6566.6284,7881.776
5319.0566,6379.299,7643.857
4940.7236,6006.871,7250.847
6104.217,7162.0615,8396.365
6374.715,7601.0234,9076.486
-228.81787,598.229,1813.169
6800.8354,8209.681,10123.832
6346.03,7686.2246,9441.649
5651.576,7021.6514,8737.374
5355.1074,6744.9287,8442.043
5969.282,7440.734,9258.716
5737.8154,6904.1865,8257.639
-1634.1533,-628.16504,526.458
5457.643,6654.982,8020.516
4840.2007,6047.27,7428.8086
4401.532,5478.238,6687.272
4750.8516,5880.7954,7092.3174
5591.149,6772.859,8209.521
6041.155,7381.755,9053.794
-525.50146,317.34375,1550.7642
6849.284,8494.517,10694.695
6450.4893,8020.6484,10166.561
5959.4893,7625.0176,9769.822
5997.691,7745.4404,9973.198
6238.127,8066.644,10311.343
