p10,median,p90
9522.105,10523.184,11554.284
8979.8955,10023.672,11087.126
5376.21,6345.6226,7334.3345
-1267.8623,-185.03271,909.3384
7623.7217,8627.008,9621.239
6820.283,7668.8516,8522.09
6471.2686,7332.2075,8220.053
6494.3125,7392.985,8275.275
6171.2915,7008.395,7863.1826
5951.24,6909.9053,7892.8374
-63.431152,931.60205,1976.3633
11695.186,13054.166,14540.635
10302.932,11502.7705,12782.596
8941.785,10119.922,11377.885
8270.385,9436.588,10813.231
8278.529,9585.527,10913.429
4605.586,5727.8027,6917.074
-1014.59375,81.45557,1184.8232
6873.413,7986.9253,9124.619
5672.657,6694.616,7729.7935
4842.5977,5817.272,6863.924
5636.3784,6577.2085,7479.931
5354.5757,6355.467,7267.591
5508.045,6544.1157,7539.0454
-470.6006,402.9629,1447.6929
12090.436,13644.492,15453.784
10535.223,11991.172,13867.668
9435.156,10938.5205,12717.429
9161.262,10798.072,12691.414
9054.78,10855.85,12995.105
