p10,median,p90
6621.297,7428.855,8513.682
6770.4556,7692.8765,8938.698
5306.5117,6077.0215,7086.64
-872.1011,-176.51709,694.9863
5699.535,6420.8213,7204.321
5351.7783,5946.1587,6526.585
5024.8174,5593.0405,6238.191
5183.0537,5763.2266,6394.1816
5667.552,6235.04,6895.189
5809.207,6446.4893,7219.3125
-95.9209,558.15283,1437.4883
7602.323,8467.002,9853.717
6980.185,7797.7515,8937.396
6282.1626,7027.603,8135.567
5773.4346,6557.1045,7697.3955
6402.2256,7237.1055,8511.943
4665.9775,5331.757,6033.304
-541.70215,79.51416,683.1509
5091.269,5791.9346,6451.732
4685.808,5338.4287,6018.631
3853.4355,4516.2,5207.4043
4328.992,5008.34,5675.3027
4933.229,5656.293,6545.207
5552.3384,6369.865,7454.896
-38.779785,554.37354,1509.1069
8263.533,9616.135,11596.381
7426.334,8788.658,10852.266
6615.248,8041.533,10216.297
6275.964,7776.192,10016.584
6565.2515,8113.0396,10368.279
