p10,median,p90
4688.8857,5363.643,6061.051
4623.37,5328.0938,6036.3535
1386.4456,2041.6093,2737.3975
-1032.5913,-423.19678,225.17896
4014.5361,4771.7275,5537.415
3767.663,4424.692,5102.181
3599.8696,4240.1973,4929.6113
3177.9822,3860.7258,4504.8433
3434.1045,4116.2544,4795.6914
1812.0037,2478.099,3143.8218
-307.57422,219.02979,829.3716
5806.4634,6661.6094,7569.4326
5053.9233,5895.394,6759.4844
4637.334,5510.576,6392.698
3668.7817,4500.2764,5368.6016
4049.1733,4954.126,5840.9204
837.9419,1524.8813,2238.668
-913.60693,-239.16943,453.573
3497.798,4349.6206,5165.539
3117.923,4025.4236,4923.7847
2709.2332,3561.0989,4403.6904
2594.8555,3422.7861,4151.196
2598.8389,3432.1025,4210.925
1381.5698,2124.8438,2941.5168
-683.8779,-60.009277,657.8601
5606.885,6713.623,7866.3037
5122.197,6201.8364,7444.255
4781.5103,5843.7646,7087.6455
4378.019,5476.212,6624.077
4526.638,5627.319,6787.4336
