p10,median,p90
5648.4243,6712.624,7796.9854
6022.7373,7081.263,8305.805
4434.827,5387.4746,6397.098
-963.30566,-111.77637,879.1958
5148.557,6029.58,7064.629
4745.7764,5606.851,6572.489
4403.285,5232.4863,6195.0693
3816.4233,4705.104,5684.876
4447.395,5324.364,6273.3145
4269.0884,5165.828,6068.707
-603.0503,167.00293,1078.8652
6235.6094,7166.019,8349.205
6057.8145,7055.741,8197.184
5375.4487,6355.8257,7441.1274
4659.3047,5662.6665,6802.1323
5277.1855,6273.405,7401.665
3551.997,4519.9478,5506.702
-1019.7798,-114.79883,811.5012
4723.08,5648.334,6613.1025
4416.687,5320.4746,6343.8945
3786.4595,4646.801,5622.8047
3751.9602,4619.0264,5541.899
4274.726,5172.181,6189.031
4156.801,5084.747,6142.72
-655.0513,83.16455,991.70215
6625.6436,7863.9067,9259.537
6536.2227,7767.365,9239.77
5760.6553,7004.0635,8420.758
5610.37,6887.378,8357.5205
5717.665,7098.388,8545.297
