p10,median,p90
7196.119,8077.2,9073.91
6241.991,7202.351,8232.375
2978.564,3851.6013,4770.7026
-1083.3735,-281.3457,646.5825
4798.309,5661.136,6593.294
4746.0527,5507.5415,6451.986
4445.733,5222.9766,6184.38
5623.3564,6466.9243,7455.1694
4459.6855,5213.236,6109.1885
3536.844,4375.7197,5273.282
-384.08496,305.312,1247.5522
6992.1655,7985.1074,9254.502
6698.608,7693.04,8894.198
6191.8887,7130.1704,8344.736
6699.53,7805.489,9043.541
5861.979,6869.3164,8035.0137
2950.754,3894.0093,4919.425
-352.34766,384.16162,1266.9058
4662.772,5562.42,6614.207
4440.4375,5343.664,6424.7886
4130.383,4949.9404,5988.367
5339.098,6289.041,7385.793
4098.853,5013.455,6061.4087
3286.534,4261.7974,5319.36
-532.72754,139.15527,1145.2798
6885.0283,8226.372,9833.095
6502.63,7782.7944,9495.555
5981.558,7213.3306,8897.214
6934.619,8344.781,10135.553
5729.0366,7210.628,8917.082
