p10,median,p90
5502.564,7246.191,9021.457
5622.0815,7381.8027,9119.496
4807.5957,6517.077,8244.18
-2200.7612,-574.8071,1050.147
5090.168,6830.8794,8506.539
3871.7925,5596.051,7268.8
3650.8142,5354.1567,7019.805
3283.5625,5005.2227,6640.5938
4479.819,6152.2373,7756.2886
4798.86,6450.5815,8118.9863
-920.4346,496.854,2065.8486
6208.2563,8122.754,10121.948
5885.105,7815.337,9729.197
4461.1953,6409.7217,8326.718
4051.0571,6023.895,7896.706
4174.635,6248.494,8098.2715
3481.0813,5312.785,7055.4814
-2349.7876,-607.28955,989.6792
4800.2646,6545.4976,8314.513
3383.461,5206.573,7033.509
2858.9453,4665.7295,6376.0215
3465.293,5279.189,6994.2134
3964.8352,5882.223,7636.074
4605.169,6517.725,8342.139
-899.3423,624.291,2139.2783
6513.5117,8742.906,11028.574
5874.656,8094.541,10383.944
4859.1978,7233.302,9579.292
4593.35,6874.88,9126.71
5163.2046,7458.166,9540.329
