p10,median,p90
3960.0742,5200.5146,6431.6445
4020.6416,5232.7583,6467.3867
1403.8533,2380.543,3367.1492
-896.23486,-52.923096,825.07715
3632.6604,4665.4478,5695.87
3246.4165,4135.4893,5080.111
3277.0947,4153.2026,5089.764
2745.6252,3664.4646,4618.606
3005.5833,3941.8997,4889.459
1508.4572,2359.0186,3193.2012
-687.3662,63.227783,894.5239
4759.8203,5821.1006,7047.868
4138.8057,5179.063,6341.205
4012.8147,5130.35,6298.0376
3077.0095,4142.2075,5237.74
3422.916,4551.8887,5662.034
847.7849,1685.0763,2535.262
-939.23145,-119.39697,712.4324
3442.3186,4346.0483,5312.6406
2910.1606,3811.8323,4766.7314
2927.2275,3785.8486,4713.3867
2619.7595,3486.2153,4346.6387
2866.123,3794.5425,4750.0376
1278.7505,2152.5479,3116.5708
-720.30615,47.301514,856.541
5025.624,6240.7925,7603.876
4372.618,5626.6016,6955.493
4204.8667,5528.415,6820.975
3770.018,5087.5737,6432.8203
4049.823,5346.219,6650.515
