p10,median,p90
7679.046,8497.071,9390.418
7276.181,8137.7837,9069.753
2996.0945,3803.8677,4730.1304
-870.89453,-146.40479,691.9658
6787.8013,7616.4126,8519.984
6638.8765,7388.9546,8160.1553
6554.36,7244.63,8029.1675
6068.9224,6754.895,7451.293
5634.796,6276.4106,7002.651
3602.6343,4348.925,5128.4575
-208.2417,488.31982,1321.6641
8964.971,9938.76,11263.362
8349.525,9237.68,10332.547
7928.2246,8847.109,9959.719
6746.715,7619.6973,8754.62
6722.0747,7703.5933,8824.107
2579.1934,3371.8928,4275.3486
-493.46533,207.16309,969.78076
6253.053,7098.0977,7959.4575
5814.3823,6579.77,7412.9395
5419.1523,6133.8604,6916.3433
5249.1206,5917.9746,6534.6895
4938.634,5633.7056,6330.8447
3301.7515,3991.7432,4835.5444
-511.1206,59.60742,854.5161
9088.63,10321.276,11856.395
8542.983,9771.236,11535.432
8203.308,9567.769,11428.8125
7479.1934,8829.811,10712.057
7240.647,8734.7295,10672.84
