p10,median,p90
10419.183,12028.711,14298.758
11588.593,13279.805,15805.081
9892.94,11535.824,13713.785
-1477.0713,-260.53125,1875.2783
10092.037,11522.419,13555.117
9275.311,10719.709,12668.35
8738.371,10094.717,12037.081
7876.767,9259.978,11313.973
9771.061,11106.596,12969.428
10002.711,11474.1875,13434.748
-497.39258,648.5469,2599.6729
11578.383,13067.411,15434.448
11009.055,12533.697,14805.06
10206.494,11749.173,14044.566
9378.907,10912.26,13173.162
10756.818,12312.36,14623.598
9311.358,10689.64,12492.165
-738.11816,441.51465,2076.7427
9504.418,10975.94,12980.608
8633.049,10118.872,12172.619
7773.838,9156.601,11111.823
7907.2515,9336.076,11259.389
9482.121,10966.85,13089.7
9640.117,11311.48,13625.018
-537.1094,515.1289,2513.0688
12124.092,14278.338,17725.941
11335.603,13489.742,17081.846
10406.393,12838.766,16673.713
10189.763,12796.707,16878.998
11023.693,13544.778,17818.5
