p10,median,p90
6706.693,7837.4883,9209.426
7077.7715,8195.202,9676.477
7149.9893,8255.147,9720.064
-1291.8008,-488.19043,772.61426
6589.965,7716.4536,9077.984
5989.928,7055.798,8343.433
6020.354,7048.399,8329.314
5469.5825,6526.728,7843.1924
6745.4346,7735.454,8928.199
7054.072,8093.3105,9390.951
-156.63477,610.11865,1871.0278
7246.74,8402.082,10080.662
6832.4727,7990.2207,9569.793
6244.241,7474.9717,9058.524
5502.341,6735.8477,8371.582
6430.922,7658.367,9315.792
6418.404,7509.287,8685.518
-1197.1973,-263.9629,843.5454
6096.3525,7266.1885,8577.489
5398.777,6614.7407,7943.041
5207.7764,6329.451,7566.925
5310.8984,6440.428,7691.6943
6330.088,7434.2705,8767.699
6592.6426,7807.8716,9285.889
-519.89014,222.51709,1446.0674
7105.2637,8505.252,10348.252
6832.238,8240.255,10225.765
6379.169,7926.713,10056.338
6015.9077,7727.8447,9989.716
6442.9385,8139.523,10467.824
