p10,median,p90
11630.057,14136.219,17413.297
12202.617,14587.645,18106.297
9772.765,11960.8545,14859.417
-2157.6426,-515.28125,1921.1216
10348.336,12423.308,15024.51
9416.139,11112.63,13424.662
9039.235,10700.503,12947.994
8392.074,10067.024,12223.988
9887.182,11621.077,13766.52
10219.102,12047.093,14433.687
-559.5166,858.90234,3106.3784
13369.481,15680.019,19065.758
12122.364,14434.656,17634.004
11221.113,13572.036,16787.959
9639.191,11919.508,14922.188
10879.074,13252.602,16409.912
8607.9795,10613.75,12898.273
-1360.6025,210.73828,2141.8037
10121.912,12054.992,14520.964
8861.266,10773.377,13249.347
8006.473,9671.024,11889.348
7964.872,9706.222,11776.998
9530.822,11412.564,13895.131
9858.346,11974.028,14731.055
-748.4463,591.8594,2807.2803
13818.398,16881.086,21612.71
12130.203,15313.854,19851.27
10982.325,14553.713,19208.56
10820.392,14471.519,19169.05
11351.834,14886.0205,19693.094
