p10,median,p90
11298.959,12455.184,13593.207
9976.687,11232.856,12492.428
2331.8164,3339.2358,4537.6226
-95.48291,863.92676,2000.8809
6756.5156,7964.276,9263.281
7136.5967,8282.733,9427.513
5562.587,6787.693,8226.553
5808.764,7110.7295,8605.027
4130.5166,5191.38,6782.1743
2738.5117,4174.6997,6187.1724
-326.27832,891.2749,3340.8599
12591.477,15091.779,19602.293
12266.37,15339.332,20352.691
9655.29,13362.014,19444.3
8366.416,13836.334,22818.57
14918.58,20594.977,31856.219
6374.7095,13060.531,22686.81
4685.915,10313.488,18176.307
9951.228,17817.07,27728.06
9804.531,17394.027,26885.412
8174.2456,15564.537,25268.758
8038.1284,15655.166,25893.98
7316.655,15184.922,26459.924
6170.9326,13544.866,24715.625
2358.082,9066.942,19104.86
15392.84,25723.514,42467.15
14444.328,25569.1,43162.574
11890.192,23237.844,39316.703
12509.575,23727.145,41201.883
11898.514,22450.07,38560.03
