p10,median,p90
8585.04,9511.721,10487.128
8433.505,9466.744,10532.536
5107.9834,6002.0464,6877.859
-1323.3662,-393.2417,592.5415
5933.846,6855.311,7801.4385
4834.7397,5647.459,6457.21
4825.0205,5617.6274,6440.172
5414.889,6237.8467,7079.3755
5775.1465,6514.5996,7363.0874
5565.301,6463.147,7458.378
-45.904785,774.0762,1819.0522
9976.52,11224.296,12753.234
8796.085,9910.695,11250.428
7920.38,9002.891,10376.859
7615.4194,8696.873,10085.026
7863.2544,9041.901,10518.227
4362.4404,5284.7256,6335.0483
-571.8335,295.00684,1221.8154
5781.8477,6722.678,7653.763
4506.7466,5398.969,6341.7524
4111.173,4955.677,5894.288
5071.582,5896.047,6709.9453
5457.8555,6320.2217,7231.469
5332.6904,6226.653,7178.5107
-566.3535,125.00293,1075.9233
10105.709,11451.058,13157.714
8537.814,9857.887,11655.281
8125.955,9421.812,11194.935
8178.5874,9627.021,11626.916
8221.487,9904.466,11971.748
