p10,median,p90
4333.0024,4878.3276,5415.683
4308.5713,4886.0034,5440.441
1655.8821,2214.9263,2801.4492
-836.32324,-350.92578,175.55493
4162.6943,4745.361,5363.0947
3745.3723,4303.0947,4877.747
3469.5586,4006.5217,4574.774
3665.1506,4206.7495,4775.038
3793.7893,4362.3613,4923.556
1912.8728,2514.1343,3088.2793
-205.00171,231.04272,758.68945
5017.876,5644.409,6351.536
4380.2026,5050.467,5686.9575
3964.882,4657.0264,5346.517
3745.8733,4388.81,5102.27
4007.9807,4677.999,5364.253
1415.2756,2033.3086,2687.4856
-751.7451,-214.70044,364.2234
3985.8342,4671.6357,5352.985
3602.1,4325.2627,4999.47
2991.0376,3678.1448,4367.6313
3397.7122,4036.2925,4705.588
3523.4885,4159.607,4824.7764
1758.1013,2375.0615,3036.0347
-392.77588,63.662598,643.7195
4746.9805,5533.246,6363.1553
4300.2803,5078.828,5933.176
3758.9268,4528.215,5384.642
3931.271,4671.5527,5489.4854
4041.663,4842.063,5707.2397
