p10,median,p90
4878.989,5774.374,6742.3613
5138.647,6035.825,7069.557
4945.4097,5856.0503,6859.0107
-985.56934,-263.67285,629.39453
4295.232,5228.4043,6237.85
3391.1733,4285.4897,5241.497
3363.6157,4252.224,5232.482
3451.012,4375.544,5386.687
4185.0117,5085.6875,6007.761
5270.6987,6160.8027,7150.21
-230.70068,432.99536,1267.8796
5730.0034,6625.6025,7762.3154
4871.481,5790.711,6796.8467
4561.9785,5517.9414,6540.794
4087.9785,5069.6343,6180.991
4645.461,5634.4,6747.6704
4434.9927,5303.5107,6251.8916
-990.0659,-258.0454,587.74365
3979.5571,4908.9937,5902.674
3027.7168,4069.7693,5171.6787
2742.6194,3745.9475,4819.046
3564.3308,4527.444,5557.231
4018.4893,4983.166,6038.9067
4962.2993,5926.416,7131.143
-530.334,98.45459,970.56665
5587.7803,6760.0127,8142.3457
4769.9277,5875.541,7198.159
4304.9126,5538.979,6923.69
4534.4844,5720.9893,7085.2637
4666.4595,5943.2715,7321.6016
