p10,median,p90
5297.3843,6441.1777,7675.5938
5361.9126,6489.9473,7779.6924
4786.919,5914.6543,7218.6675
-890.6011,-32.967773,1107.1716
5346.565,6545.3945,7864.7544
5086.7056,6187.5537,7491.207
4818.6216,5906.797,7171.0205
4608.784,5704.0615,6995.801
4942.454,6022.602,7313.3486
4525.1206,5606.4697,6857.832
-499.90186,274.86572,1405.6987
5579.25,6779.253,8221.293
5364.0625,6551.926,7924.081
4985.21,6171.4834,7527.415
4669.0674,5833.481,7171.2295
4870.9365,6115.0234,7510.8936
4124.946,5261.4893,6486.134
-1170.8511,-263.88428,766.4214
5320.4424,6472.585,7811.325
5046.9937,6199.304,7456.2437
4643.459,5749.7383,7001.7236
4589.518,5665.3506,6860.122
4736.126,5823.5156,7019.1455
4232.3345,5346.0654,6624.794
-575.437,179.79688,1162.0322
5300.401,6542.787,8057.245
5069.9478,6301.9004,7751.534
4655.4097,5850.7075,7215.9414
4598.276,5731.888,7003.6963
4756.934,6019.2036,7306.3447
