p10,median,p90
4637.828,5844.955,7189.7275
5297.519,6513.503,8010.149
3246.1978,4409.3555,5741.9365
-990.1758,-142.16016,924.0659
5014.345,6178.629,7477.7905
4543.583,5609.442,6862.388
4580.309,5626.468,6860.398
4154.2163,5232.246,6518.8945
4888.9116,5971.1963,7257.2236
2886.2576,3988.214,5099.827
-584.0337,170.72168,1192.6267
5125.7886,6332.046,7779.955
4796.0903,5910.4272,7208.139
4562.2246,5730.0293,7065.444
3885.9756,5070.956,6405.047
4783.0166,6001.921,7400.4795
2490.692,3689.2244,4850.333
-1205.4395,-255.91602,722.9492
4715.568,5865.7334,7077.5205
4270.8345,5398.823,6547.256
4122.221,5178.4863,6337.878
3741.9097,4878.576,6068.173
4689.387,5847.551,7067.008
2728.6597,4003.4663,5221.436
-628.9878,208.29785,1139.0681
5352.294,6700.724,8230.919
5041.219,6362.0176,7908.9854
4783.624,6122.095,7643.824
4537.39,5954.938,7446.003
5046.532,6523.6465,8082.3774
