p10,median,p90
6481.803,7726.492,9126.882
6401.7686,7700.8867,9252.236
3118.5508,4199.568,5379.756
-969.6846,-94.592285,933.68555
4997.375,6190.0806,7534.0186
4763.4575,5781.4272,7004.2764
4087.1433,5152.036,6344.741
4094.771,5177.1675,6351.6895
4163.0703,5190.525,6346.039
3176.2192,4163.114,5189.5376
-419.021,287.38818,1261.2551
7504.4707,8977.624,10852.951
6720.2173,8180.9424,9891.001
5898.0234,7211.0967,8915.609
5306.617,6621.0205,8207.776
5219.9526,6700.5547,8323.091
2241.4404,3236.861,4368.3936
-909.3789,-77.05469,816.708
4529.2236,5714.2305,6952.733
4252.9893,5386.239,6642.099
3632.399,4661.027,5762.079
3943.7583,4958.2627,6011.451
3733.393,4877.5435,6001.2495
2947.4773,3948.3938,4976.8374
-560.02637,128.10303,989.2842
7258.6304,8983.545,10950.372
6591.842,8199.788,10186.268
5751.0938,7237.83,9076.582
5775.235,7279.2217,9112.87
5474.921,7135.208,8983.008
