p10,median,p90
8492.514,9836.287,11328.145
9663.721,10900.213,12429.2295
9232.899,10435.054,11944.236
-1527.0742,-417.22754,1028.8325
7508.288,8848.621,10231.653
6749.245,8021.3657,9345.212
6759.282,7918.053,9252.646
6667.134,7893.8213,9279.088
8588.666,9734.848,10987.04
9233.715,10371.345,11643.633
-485.95996,520.43164,1763.7856
9242.679,10324.998,11761.752
8384.729,9639.367,10964.711
7826.3735,9156.953,10559.249
7336.6323,8608.465,10120.804
9127.987,10321.469,11684.015
8578.866,9735.655,11116.011
-1179.6143,-31.686523,1350.5049
7199.7065,8494.562,9940.528
6576.077,7946.0054,9569.5205
5958.858,7196.5054,8728.11
6479.259,7765.8696,9276.28
8245.8955,9517.639,11108.288
8960.529,10268.056,12011.203
-495.94238,451.6333,1986.581
9473.747,11049.338,13208.807
8789.44,10395.441,12748.811
8232.295,9997.029,12574.717
8299.652,10138.132,12872.576
9394.87,11170.469,13965.168
