p10,median,p90
5122.8076,6364.835,7669.6104
5105.627,6285.7544,7548.2563
4735.276,5872.969,7083.547
-1247.4487,-256.59814,827.5515
4517.1113,5660.536,6879.712
3742.434,4763.543,5859.567
3569.336,4598.562,5692.559
3465.038,4518.2095,5562.756
4032.1143,5070.005,6145.141
4545.5317,5596.744,6751.322
-379.06055,489.19897,1533.237
5770.502,7042.7,8572.4795
5232.63,6489.8574,7928.8525
4381.5977,5636.5186,6992.9673
3826.8293,5118.017,6451.667
3906.9944,5294.8096,6587.721
3354.2805,4545.8896,5696.9463
-1741.0068,-623.8784,430.75293
4092.9214,5300.0093,6529.0845
3031.3887,4315.2935,5643.973
2756.857,4056.1562,5350.9937
3266.2063,4557.798,5846.374
3389.3818,4724.2017,6041.699
4188.4883,5478.45,6833.755
-454.17383,507.08057,1541.3352
5985.476,7660.4834,9435.138
5443.9033,6976.2188,8695.696
5158.341,6768.8057,8474.63
4511.1626,6123.0586,7695.681
5083.9585,6722.164,8382.158
