p10,median,p90
4401.2173,5086.044,5803.3975
4884.177,5641.8306,6508.079
2462.3594,3195.77,3941.228
-719.3237,-79.82788,715.02515
4471.5894,5152.998,5910.973
3991.3528,4662.4033,5429.064
3982.6147,4634.9727,5394.125
3475.4958,4165.5767,5000.972
4110.6494,4773.4995,5531.0845
2510.538,3215.8901,3934.7964
-497.29102,58.377197,773.36475
4960.7314,5664.5176,6516.087
4537.153,5276.455,6081.3994
4444.338,5177.5522,5984.8867
4109.0034,4820.746,5643.19
4589.601,5314.075,6157.9717
2307.0107,3033.2559,3813.9946
-566.6543,43.86328,769.5864
4319.3564,5048.358,5850.5444
3840.2986,4590.869,5385.1963
3710.8005,4419.1426,5223.8965
3497.7747,4211.894,5028.381
3968.3494,4685.484,5491.4043
2418.1333,3229.3684,4069.7908
-526.56494,22.478516,741.54785
5197.707,6098.1094,7138.8066
4695.545,5570.6006,6630.5713
4487.7354,5358.542,6414.078
4264.534,5172.881,6218.999
4620.0835,5641.425,6719.601
