p10,median,p90
5542.352,7827.295,9184.147
5622.0874,7909.37,9276.141
6394.4146,8593.585,9816.94
-3106.4922,-1190.9731,484.27148
5073.177,7694.9805,9075.581
5373.527,7753.635,9156.435
4414.724,7012.4385,8394.372
3936.535,6508.65,8078.8516
4906.231,7246.958,8667.522
6237.636,8364.363,9581.7
-2429.1426,-462.70312,1119.4854
5968.6636,8445.485,9722.265
5513.1963,8340.667,9666.045
4414.906,7613.421,9175.725
3583.5073,6729.515,8489.927
5405.493,8239.49,9599.209
6848.0664,8633.057,9847.284
-2292.8271,-697.2256,717.7344
6009.597,8066.0356,9455.926
5529.479,7653.794,9062.134
5116.78,7180.889,8580.376
5051.9756,7203.262,8576.736
4694.368,6960.3677,8431.135
6343.0522,8303.457,9696.544
-1429.1465,-39.581055,1339.5288
6545.483,8510.443,9965.023
6302.4873,8194.495,9613.666
5750.878,7904.7866,9366.885
4814.8066,7046.3525,8583.846
5925.4863,8068.235,9389.812
