p10,median,p90
6204.937,7504.373,9042.179
6356.914,7623.8125,9261.216
5328.918,6531.4326,7990.165
-1219.3428,-235.22461,941.2627
5392.141,6569.878,7926.994
4684.755,5659.555,6802.301
4279.8945,5247.9478,6357.0757
4122.7656,5114.4097,6171.2534
5066.9165,6025.574,7064.8604
4674.966,5681.8833,6691.2227
-266.68994,535.07764,1538.6675
6348.749,7607.622,9232.899
6160.7207,7419.9517,8972.237
5159.581,6358.6685,7804.3096
4794.507,6033.6016,7475.3936
4984.044,6323.131,7774.6895
3602.6597,4757.176,5930.266
-1792.4927,-725.9336,366.3203
4924.498,6054.8496,7266.1763
3852.0078,4952.9067,6130.278
3422.1428,4409.6074,5472.861
4157.873,5201.049,6295.6787
4309.14,5469.087,6765.6846
4369.2466,5617.4883,7032.8223
-477.7002,437.22656,1603.7134
6573.9062,8224.215,10269.304
6229.7417,7843.587,9953.974
5808.802,7570.8667,9816.949
5695.357,7636.1064,9977.298
5913.772,7872.0674,10264.948
