p10,median,p90
6983.868,9212.701,12208.602
7432.552,9741.314,12847.189
6473.2803,8522.129,11012.098
-2277.4414,-593.1494,1454.5591
6640.933,8660.279,10994.759
5904.9844,7619.79,9621.191
5503.606,7124.3022,8989.302
5477.3125,7067.597,8909.58
6874.9697,8469.379,10355.179
6747.4165,8396.035,10485.919
-1098.7554,318.50977,2256.1963
8262.698,10408.112,13424.926
7832.711,9899.846,12719.467
5930.621,7892.7197,10295.149
6174.5166,8048.5615,10356.002
6348.371,8350.085,10672.59
5234.142,7130.238,9194.177
-2569.169,-762.78467,1054.0063
6687.7583,8604.447,10843.078
5255.3496,7216.758,9386.167
4672.5205,6428.5723,8335.582
5876.99,7658.9463,9655.57
6046.7476,7999.2036,10104.35
6253.338,8313.536,10687.948
-1101.8223,460.0127,2320.1152
8496.753,11419.168,15316.86
7532.8184,10433.812,14184.729
6225.1104,9358.121,13219.398
6053.3423,9047.707,12833.236
6698.637,9836.268,13439.371
