p10,median,p90
4836.5596,6118.6475,7804.3525
3712.276,4929.997,6362.3447
798.19556,1616.9955,2701.5537
-850.43066,-56.35913,891.9226
2857.2627,3872.518,5017.792
2821.6475,3756.311,4837.0757
2360.5676,3309.0732,4405.3564
3848.1387,4823.008,5979.08
2721.6875,3633.088,4703.837
1319.0892,2144.9463,3093.9038
-399.85205,290.0254,1245.8462
4348.1104,5523.009,6998.763
3821.3057,4956.176,6398.3604
3127.9895,4269.575,5740.632
4025.082,5259.049,6751.0967
3244.9224,4439.9277,5773.8125
704.10986,1468.6644,2347.1396
-581.27344,98.50708,898.54663
2993.855,3954.623,5015.62
2757.5771,3716.601,4815.5854
2249.0718,3178.5503,4258.3027
3595.5535,4571.979,5720.411
2658.9426,3643.8572,4721.83
1202.449,2026.4622,3067.0437
-633.92505,58.33618,914.51465
4405.468,5843.879,7470.174
3790.0894,5214.293,6923.413
3058.6592,4483.7603,6198.777
4279.2827,5734.9707,7408.977
3405.4497,4787.0103,6311.267
