p10,median,p90
5533.9917,6301.125,7324.5254
5884.2427,6696.571,7870.3047
5597.728,6398.947,7428.4307
-943.90283,-408.37695,479.69385
4966.603,5692.3276,6577.225
4522.843,5140.8916,5903.481
4294.9517,4907.839,5711.091
4673.416,5292.626,6072.439
5358.8647,5966.892,6704.2695
5659.963,6353.0176,7204.27
-157.28564,325.0542,1157.2856
6097.5884,6858.8325,8060.4844
5621.871,6350.745,7398.3535
5163.7236,5883.698,6954.1606
4809.7144,5536.585,6643.99
5722.0513,6472.19,7643.7803
5094.5312,5751.191,6583.3794
-834.791,-309.0957,387.9497
4761.4756,5485.371,6340.2686
4266.0874,4975.3247,5919.022
3716.3047,4360.921,5249.0547
4181.0195,4884.463,5743.2236
4833.8125,5568.118,6577.647
5229.2686,6071.466,7210.332
-429.60547,16.66455,957.5747
6095.8867,7169.9775,8837.196
5741.69,6769.873,8493.597
5338.398,6369.111,8165.3076
5246.5264,6349.8213,8277.619
5736.738,6960.0815,8980.585
