p10,median,p90
5277.846,5985.8687,6724.2275
5026.238,5757.0254,6537.525
2650.2139,3396.2493,4103.292
-1176.5024,-522.3262,178.39014
4750.256,5436.5576,6182.898
4364.7666,4942.4297,5537.244
3982.168,4539.0337,5149.026
4506.815,5072.6104,5677.082
4393.096,4980.0566,5616.712
2574.6255,3253.5918,3882.1738
14.492676,593.98755,1328.7231
6121.5464,6906.8506,7966.479
5798.2607,6631.5366,7636.0117
4208.508,5052.9824,6025.7563
4007.6328,4867.752,5852.6396
4136.5864,5086.669,6035.2314
1442.7673,2131.1807,2891.1672
-1212.6797,-526.53467,129.24854
4172.075,4918.5215,5655.437
3755.5684,4422.391,5120.749
2857.8345,3470.2754,4142.3457
3704.2632,4321.7266,4882.741
4098.1577,4772.4097,5479.798
2531.6912,3296.0947,4026.8035
-38.430664,541.4204,1270.8594
6296.8643,7468.575,8768.236
6032.374,7142.828,8616.609
5300.3315,6434.8887,8006.5967
4896.6064,6182.223,7792.392
5101.325,6468.6675,8135.3867
