p10,median,p90
5282.4697,5797.4956,6328.1035
5164.759,5739.7812,6297.3936
2556.581,3069.582,3593.6611
-506.78662,-21.23584,508.52588
3926.9697,4441.2915,4959.625
3725.4807,4170.2695,4601.025
3622.304,4065.4312,4566.1333
3338.2317,3805.457,4260.173
3273.2988,3700.3438,4162.713
2752.8755,3233.978,3690.7493
-213.5498,189.45923,652.61475
6060.456,6662.491,7308.876
5673.9043,6222.33,6826.5312
5324.205,5904.4956,6487.583
4666.656,5199.5957,5847.92
5005.882,5562.5757,6193.423
2635.8267,3116.834,3675.8533
-158.97266,305.92822,800.71387
3845.8337,4369.7373,4897.9277
3580.4985,4056.7517,4532.1733
3136.9192,3609.5225,4111.313
3016.2476,3475.4446,3906.8376
2976.48,3464.6223,3943.8362
2544.3765,3035.4321,3529.6821
-474.32227,-97.61182,398.60742
6259.5024,6948.7847,7739.538
5842.173,6508.5845,7402.874
5416.914,6192.2124,7148.716
5252.4907,6065.417,7054.6113
5289.0137,6256.368,7332.247
