p10,median,p90
7079.6196,8251.08,9711.106
7020.1846,8151.837,9627.733
4753.9336,5696.936,6931.6284
-552.2866,190.76807,1254.0127
6481.4824,7452.5366,8724.414
6114.7515,6961.6006,8053.0176
5671.987,6448.022,7458.152
5400.613,6148.373,7089.865
5451.922,6137.8716,7037.0703
4439.2915,5215.6196,6100.7217
-502.1333,167.42041,1172.0293
7804.2397,8918.157,10544.23
7337.4653,8445.414,9971.922
6807.2876,7836.3936,9317.354
6067.652,7052.8076,8424.207
6286.378,7288.2285,8604.232
4075.4731,4802.498,5685.185
-677.5952,47.9209,838.5205
6038.4316,6877.2993,7761.2544
5685.7915,6455.0664,7333.614
4685.663,5406.3184,6159.082
4910.62,5630.381,6319.6934
4932.4243,5711.096,6574.234
4313.6616,5154.02,6055.305
-561.666,44.59375,934.93896
8215.375,9647.736,11360.466
8083.9365,9416.963,11242.796
7557.661,8974.551,10824.027
7159.9487,8619.289,10565.385
7007.913,8619.258,10527.489
