p10,median,p90
2896.34,5955.0786,8058.88
3126.22,6063.0557,8168.792
3486.497,6326.3794,8363.717
-3495.6533,-1329.1377,487.23975
2835.4092,5524.2705,7321.8574
3836.9292,6085.2285,7706.878
3098.4746,5252.124,6665.668
1921.3435,4016.892,5472.498
2994.3706,5133.065,6518.8877
3988.1704,6151.1694,7584.282
-2117.9995,-385.66162,1084.0513
4717.122,7147.8804,8892.851
4693.2026,7179.6504,9030.986
3213.2314,6080.905,8004.7285
2240.1038,4960.4907,6892.8047
3599.2996,6267.676,8057.545
3813.2178,5924.144,7482.7153
-2184.3394,-497.58838,917.2893
4012.4995,6076.294,7515.167
3962.8953,6022.6055,7509.7344
3006.5386,5224.587,6779.2236
3137.8716,5469.023,6981.5693
2721.5625,5032.7314,6684.746
3735.379,5845.5205,7373.4453
-1854.73,-293.60596,1007.38525
4767.6533,6834.4097,8477.84
5033.3945,7129.7183,8929.288
3881.9102,6384.762,8211.927
3499.2844,5971.372,7775.084
3721.9976,6178.7046,7751.3867
